,CATEGORIE,long,lat,Address,Neighborhood
26,Vol dans / sur véhicule à moteur,-73.5627543624789,45.513440400165976,"280, Boulevard De Maisonneuve Est, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X0C4, Canada",
27,Méfait,-73.57587653855116,45.53677321381061,"2110, Rue Gilford, Lorimier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2H 1H4, Canada",
28,Introduction,-73.54414963448029,45.54240392119225,"1630, Rue Davidson, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1W 1Y2, Canada",
29,Méfait,-73.58718469117586,45.48325136271936,"49, Rue Hallowell, Westmount, Agglomération de Montréal, Montréal (06), Québec, H3Z 2E8, Canada",
30,Méfait,-73.50316671088879,45.668269641368646,"13955, Rue Forsyth, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1A 1C2, Canada",
31,Introduction,-73.60217714023024,45.45262956901311,"6388, Avenue De Montmagny, Ville-Émard, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4E 4K4, Canada",
32,Introduction,-73.64188820020077,45.469306883023776,"6504, Avenue Fielding, Loyola, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4V 1T1, Canada",
33,Méfait,-73.58027675840096,45.53449058405822,"1651, Boulevard Saint-Joseph Est, Parc-Laurier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2H 1G5, Canada",
34,Introduction,-73.5387647965278,45.550482516859944,"4201, Rue la Fontaine, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1V 1R3, Canada",
35,Vol dans / sur véhicule à moteur,-73.49079241686769,45.649431310547584,"Boulevard du Tricentenaire, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1B 3C7, Canada",
36,Vol dans / sur véhicule à moteur,-73.53179461319155,45.596812845593384,"3150, Rue Cirier, Tétraultville, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 1P3, Canada",
37,Méfait,-73.66352710208542,45.5447399849471,"200, Rue Sauriol Ouest, Ahuntsic, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3L 2R7, Canada",
38,Vol de véhicule à moteur,-73.60108690938726,45.52344939052413,"185, Rue Saint-Viateur Ouest, Mile End, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2T 2L4, Canada",
39,Vol de véhicule à moteur,-73.64157425268304,45.42300839018234,"575, 90e Avenue, Sault-Saint-Louis, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8R 2E7, Canada",
40,Méfait,-73.61543319646053,45.54401057678833,"1155, Rue Everett, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2R 2S5, Canada",
41,Vol dans / sur véhicule à moteur,-73.55604121607392,45.50315900045468,"439, Rue Saint-François-Xavier, Vieux-Montréal, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2Y 2T3, Canada",
42,Vol dans / sur véhicule à moteur,-73.64724479793715,45.49147344124179,"5320, Rustic Place, Snowdon, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3W 3E1, Canada",
43,Introduction,-73.62888373449464,45.54650215654549,"751, Rue Mistral, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2P 1Y7, Canada",
44,Vols qualifiés,-73.5797991320871,45.527367148177106,"964, Avenue du Mont-Royal Est, Parc-Laurier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2J 1X4, Canada",
45,Vol de véhicule à moteur,-73.65605971356622,45.44733513467047,"196, Rue Norman, Saint-Pierre, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8R 0B6, Canada",
46,Méfait,-73.56134115749761,45.515419171783726,"1601, Rue Berri, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 5V4, Canada",
47,Introduction,-73.66343518143542,45.54156711217011,"370, Rue Sauvé Ouest, Ahuntsic, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3L 2V7, Canada",
48,Vols qualifiés,-73.55966961048851,45.51464212643679,"505, Rue Sainte-Catherine Est, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 4S6, Canada",
49,Vol dans / sur véhicule à moteur,-73.70208314325923,45.52746181259713,"5250, Rue Dudemaine, Cartierville, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4J 1M9, Canada",
50,Méfait,-73.85938771256822,45.47589326436554,"4349, Rue Gilles, Pierrefonds-Ouest, Pierrefonds-Roxboro, Montréal, Agglomération de Montréal, Montréal (06), Québec, H9H1K1, Canada",
51,Vols qualifiés,-73.57897692583549,45.495676072458366,"Concordia University (SGW Campus), Rue Saint-Mathieu, Montagne, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3H 2P4, Canada",
52,Vol de véhicule à moteur,-73.80800751306927,45.48808780942471,"34, Rue Papillon, Dollard-Des-Ormeaux, Agglomération de Montréal, Montréal (06), Québec, H9B 2A7, Canada",
53,Introduction,-73.67848321229823,45.511492277915174,"1510, Rue de l'Église, Vieux Saint-Laurent, Du Collège/Hodge, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4L 3M3, Canada",
54,Vol de véhicule à moteur,-73.52653607086752,45.587851460322135,"7055, Rue Hochelaga, Longue-Pointe, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1N 3V2, Canada",
55,Vol de véhicule à moteur,-73.80917952502924,45.46330063704143,"107, Avenue Vanguard, Pointe-Claire, Agglomération de Montréal, Montréal (06), Québec, H9R 3X3, Canada",
56,Vol de véhicule à moteur,-73.58949395683281,45.55691417013771,"3321, Rue Saint-Zotique, Étienne-Desmarteau, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 2Z3, Canada",
57,Introduction,-73.63136001114277,45.53898128057425,"8105, Boulevard Saint-Laurent, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2P 2M7, Canada",
58,Vol dans / sur véhicule à moteur,-73.62945692220984,45.42594860119178,"1506, Rue John F. Kennedy, Cecil-P.-Newman, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8N 1T4, Canada",
59,Méfait,-73.76258703142841,45.50754339793849,"9432, Boulevard Gouin Ouest, Pierrefonds-Est/Roxboro, Pierrefonds-Roxboro, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8Y 1P6, Canada",
60,Vol de véhicule à moteur,-73.74581316584812,45.44222574771618,"219, Avenue Lepage, Dorval, Agglomération de Montréal, Montréal (06), Québec, H9S 3E2, Canada",
61,Vol de véhicule à moteur,-73.71987213522809,45.456236360679995,"1930, 52e Avenue, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8T 1A6, Canada",
62,Vol dans / sur véhicule à moteur,-73.6166810420185,45.626088588110456,"7057, Boulevard Perras, Marc-Aurèle-Fortin, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 6L7, Canada",
63,Vol de véhicule à moteur,-73.63172737065841,45.52164678669814,"298, Avenue Lockhart, Mont-Royal, Agglomération de Montréal, Montréal (06), Québec, H3P 2H4, Canada",
64,Vol dans / sur véhicule à moteur,-73.56894461547492,45.54826885656687,"3100, Boulevard Saint-Joseph Est, Petite-Côte, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Y 2J3, Canada",
65,Vol dans / sur véhicule à moteur,-73.73341320311928,45.522032613195066,"2830, Rue L'Heureux, Bois-Francs, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3M 1L3, Canada",
66,Vol dans / sur véhicule à moteur,-73.57728123013092,45.51922076658043,"251, Avenue Duluth Est, Saint-Louis, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2W 2E5, Canada",
67,Vols qualifiés,-73.5593244330133,45.515011250088996,"527, Rue Sainte-Catherine Est, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 4S6, Canada",
68,Vol de véhicule à moteur,-73.84521530198066,45.44058445549094,"165, Rue Beacon Hill, Beaconsfield, Agglomération de Montréal, Montréal (06), Québec, H9W 5Z6, Canada",
69,Vol dans / sur véhicule à moteur,-73.61859950120002,45.52842740655513,"400, Avenue Beaumont, Parc-Extension, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3N 1X1, Canada",
70,Vol de véhicule à moteur,-73.56872754644559,45.504288726715906,"560, Rue Sainte-Catherine Ouest, Quartier des Spectacles, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3B 1A6, Canada",
71,Vol de véhicule à moteur,-73.61851299768686,45.598883035301064,"5400, Boulevard Industriel, Montreal-Nord-Centre, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 6N9, Canada",
72,Vol de véhicule à moteur,-73.5585833328105,45.644319125217244,"11460, 56e Avenue, Rivière-des-Prairies, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1B 5Y3, Canada",
73,Méfait,-73.61414093690188,45.535203035272026,"192, Avenue Mozart Est, Saint-Édouard, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2S1A1, Canada",
74,Vol dans / sur véhicule à moteur,-73.69077635669315,45.51539304502097,"1415, Rue Crevier, Grenet, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4L 1J3, Canada",
75,Vol de véhicule à moteur,-73.57003659774472,45.49658833115787,"1200, Avenue des Canadiens-de-Montréal, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3B 4C9, Canada",
76,Vols qualifiés,-73.56743695803975,45.50990306369639,"87, Rue Ontario Ouest, Quartier des Spectacles, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 1Y8, Canada",
77,Vol dans / sur véhicule à moteur,-73.56077016499832,45.51914079556493,"1720, Rue Atateken, Village gai, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 3L4, Canada",
78,Introduction,-73.67385848990244,45.520974790084324,"740, Boulevard de la Côte-Vertu, Chameran/Montpellier, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4L 4V1, Canada",
79,Méfait,-73.54398629633242,45.546454418122394,"3731, Rue Ontario Est, Promenade Ontario, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1W 1R9, Canada",
80,Vol dans / sur véhicule à moteur,-73.64666343161011,45.49318497399587,"5177, Rue Vézina, Le Triangle, Savane, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3W 0A9, Canada",
81,Introduction,-73.56347229418664,45.46262831582281,"4076, Boulevard LaSalle, Verdun-Centre, Verdun, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4G 2A8, Canada",
82,Introduction,-73.51981022802852,45.601503691401575,"8723, Rue Hochelaga, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 2M4, Canada",
83,Introduction,-73.64658871698566,45.44462829251483,"260, Rue Saint-Jacques, Saint-Pierre, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8R 1L8, Canada",
84,Vol dans / sur véhicule à moteur,-73.52999674343562,45.60886481696082,"9082, Rue de Forbin Janson, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1K 2V8, Canada",
85,Vol dans / sur véhicule à moteur,-73.87212670033715,45.49512936389796,"447, Rue Pierre-Boileau, Port-Saint-Raphaël, L'Île-Bizard–Sainte-Geneviève, Montréal, Agglomération de Montréal, Montréal (06), Québec, H9C 2L1, Canada",
86,Vol dans / sur véhicule à moteur,-73.5725951152006,45.51924634575463,"411, Rue Roy Est, Parc-Lafontaine, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2W 2M4, Canada",
87,Méfait,-73.5633107920424,45.51503571865448,"1643, Rue Saint-Denis, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 3K4, Canada",
88,Introduction,-73.60441530262077,45.56190335098565,"3239, Rue Michel-Ange, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2A 3M4, Canada",
89,Vol dans / sur véhicule à moteur,-73.57079130667087,45.509333530916244,"245, Rue Sherbrooke Ouest, Milton Parc, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 1X9, Canada",
90,Méfait,-73.55522932319309,45.487123612872885,"455, Rue Bridge, Pointe-Saint-Charles, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3K 1A4, Canada",
91,Méfait,-73.48980495131953,45.65284475539954,"Notre-Dame / 26e Avenue, Rue Notre-Dame Est, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1A 1T9, Canada",
92,Introduction,-73.56898605489101,45.5135390466664,"2141, Rue Saint-Dominique, Quartier des Spectacles, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 1G8, Canada",
93,Méfait,-73.70517271272409,45.52943099314705,"11844, Rue Saint-Évariste, Cartierville, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4J 1C5, Canada",
94,Vol de véhicule à moteur,-73.58745738243105,45.523501887164116,"180, Rue Villeneuve Est, Mile End, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2T 1R6, Canada",
95,Introduction,-73.67263459208975,45.437283661462565,"415, 10e Avenue, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8S 2C5, Canada",
96,Vol dans / sur véhicule à moteur,-73.50942610686586,45.656885413608656,"12905, Rue Sherbrooke Est, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1A 1C2, Canada",
97,Vol dans / sur véhicule à moteur,-73.55637342930541,45.49800555964426,"247, Rue Queen, Vieux-Montréal, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3C 1N9, Canada",
98,Vol dans / sur véhicule à moteur,-73.70784081888775,45.53030507842218,"11949, Rue de Tracy, Cartierville, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4J 1J6, Canada",
99,Vol dans / sur véhicule à moteur,-73.82167660180451,45.452182175060386,"92, Avenue de Somervale Gardens, Pointe-Claire, Agglomération de Montréal, Montréal (06), Québec, H9R 1G4, Canada",
100,Introduction,-73.5636844875295,45.51890074117463,"876, Rue Ontario Est, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 1N8, Canada",
101,Vol de véhicule à moteur,-73.69181537355894,45.490240950233996,"8050, Boulevard Cavendish, Bois-Francs, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4T 1M8, Canada",
102,Vol dans / sur véhicule à moteur,-73.82167660180451,45.452182175060386,"92, Avenue de Somervale Gardens, Pointe-Claire, Agglomération de Montréal, Montréal (06), Québec, H9R 1G4, Canada",
103,Vol de véhicule à moteur,-73.57766659757895,45.518777081817646,"201, Avenue Duluth Est, Saint-Louis, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2W 2E5, Canada",
104,Vol dans / sur véhicule à moteur,-73.63513068005402,45.47112819021038,"6250, Avenue Somerled, Loyola, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4V 1T1, Canada",
105,Introduction,-73.61076902281535,45.490833947830936,"19, Summit Circle, Westmount, Agglomération de Montréal, Montréal (06), Québec, H3V 1C2, Canada",
106,Vols qualifiés,-73.53960305920262,45.58889152496274,"7155, Rue Sherbrooke Est, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1N 1E7, Canada",
107,Introduction,-73.58972758576425,45.53740033986968,"1520, Rue des Carrières, Père-Marquette, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2J 4E4, Canada",
108,Vol dans / sur véhicule à moteur,-73.50406656604902,45.63159009695739,"11270, Rue Dorchester, Montréal-Est, Agglomération de Montréal, Montréal (06), Québec, H1B 2V7, Canada",
109,Introduction,-73.61071846079177,45.55833104067878,"2536, Rue Tillemont, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 2Z4, Canada",
110,Méfait,-73.83267741657217,45.47658607486347,"24, Rue Viking, Dollard-Des-Ormeaux, Agglomération de Montréal, Montréal (06), Québec, H9G 1X2, Canada",
111,Introduction,-73.59393598842678,45.55740572874571,"3255, Rue Bélanger, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 2Z3, Canada",
112,Vol dans / sur véhicule à moteur,-73.57268307649629,45.50094905720084,"1453, Rue Metcalfe, Quartier des Spectacles, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3B 2V5, Canada",
113,Vols qualifiés,-73.70160503087975,45.518618517431115,"1919, Boulevard Marcel-Laurin, Grenet, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4R 1K4, Canada",
114,Vol de véhicule à moteur,-73.68273058269067,45.519909901927456,"1100, Rue Clément, Dutrisac, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4L 5N7, Canada",
115,Vol dans / sur véhicule à moteur,-73.53901860912983,45.589890545675495,"7225, Rue Sherbrooke Est, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1N 1E7, Canada",
116,Vol dans / sur véhicule à moteur,-73.59461824433178,45.55661395920228,"3190, Rue Bélanger, Étienne-Desmarteau, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 2Z3, Canada",
117,Méfait,-73.57525074287577,45.547531231234046,"2836, Rue Masson, Vieux-Rosemont, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Y 1W7, Canada",
118,Vol dans / sur véhicule à moteur,-73.61549373797905,45.522809669507616,"930, Avenue Champagneur, Outremont, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2V 1K5, Canada",
119,Vol de véhicule à moteur,-73.53229989304971,45.57281317350894,"2300, Rue Du Quesne, Longue-Pointe, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1N 1X1, Canada",
120,Vols qualifiés,-73.55947986716582,45.59621109338692,"7250, Rue Saint-Zotique, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M 2X3, Canada",
121,Vol de véhicule à moteur,-73.6296450283072,45.59232469273096,"10658, Avenue Balzac, Montreal-Nord-Centre, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1H 1V2, Canada",
122,Introduction,-73.61300250178762,45.56668869970272,"3294, Rue Jean-Rivard, Saint-Michel, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Z 3E3, Canada",
123,Vol dans / sur véhicule à moteur,-73.65294650584877,45.533385861745536,"Marché Central, 9001, Boulevard de l'Acadie, Nouveau-Bordeau, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4N 3H5, Canada",
124,Introduction,-73.55828642826353,45.51273272038991,"325, Boulevard René-Lévesque Est, Quartier Chinois, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X1P2, Canada",
125,Vol dans / sur véhicule à moteur,-73.61123073013283,45.614970259665384,"11645, Avenue Allard, Montréal-Nord-Est, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G5Y4, Canada",
126,Vol de véhicule à moteur,-73.61695815187441,45.53976620464135,"501, Rue de Castelnau Est, Crémazie, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2R 1R2, Canada",
127,Vol dans / sur véhicule à moteur,-73.57958074298429,45.52027712118522,"230, Rue Rachel Est, Saint-Louis, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2W 1E3, Canada",
128,Vol dans / sur véhicule à moteur,-73.6431853797027,45.42187836755047,"469, Rue de Newport, Sault-Saint-Louis, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8R 2E7, Canada",
129,Introduction,-73.59719197716956,45.532455184143664,"759, Boulevard Rosemont, Saint-Édouard, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2S 0C4, Canada",
130,Vol dans / sur véhicule à moteur,-73.51891506839192,45.612102756733606,"9675, Rue Sainte-Claire, Tétreaultville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 2A2, Canada",
131,Vol de véhicule à moteur,-73.77415278772156,45.43993765452201,"15, Terrasse Whitehead, Dorval, Agglomération de Montréal, Montréal (06), Québec, H9S2G4, Canada",
132,Vol dans / sur véhicule à moteur,-73.61814695574904,45.528924415639715,"370, Avenue Beaumont, Parc-Extension, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3N 1X1, Canada",
133,Vol de véhicule à moteur,-73.50258042692653,45.65275050211651,"12830, Rue De Montigny, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1B 3B1, Canada",
134,Vol dans / sur véhicule à moteur,-73.55039111563569,45.54270534832157,"3265, Rue de Rouen, Hochelaga, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1W 0B8, Canada",
135,Méfait,-73.5945469548428,45.54553261672316,"2101, Rue Beaubien Est, Louis-Hébert, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2G1M6, Canada",
136,Vols qualifiés,-73.55490714382016,45.516478633934746,"1215, Rue Atateken, Village gai, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 3K9, Canada",
137,Vol dans / sur véhicule à moteur,-73.59296803596914,45.58235882103806,"5218, Rue Jarry Est, Port-Maurice, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1R 3A9, Canada",
138,Vol dans / sur véhicule à moteur,-73.61891481519557,45.60900487183525,"11513, Avenue Désy, Montréal-Nord-Est, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 2T6, Canada",
139,Introduction,-73.64074886155466,45.486261528299416,"5450, Avenue Bourret, Snowdon, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3X 1H9, Canada",
140,Vol de véhicule à moteur,-73.57153802348877,45.5775219580101,"5448, Rue Saint-Zotique, Grande-Prairie, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1T 1N6, Canada",
141,Méfait,-73.49240209490915,45.63571359551877,"4e Avenue, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1B 2X4, Canada",
142,Vols qualifiés,-73.68371531878869,45.51491936194791,"1101, Rue Décarie, Vieux Saint-Laurent, Du Collège/Hodge, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4L 2A1, Canada",
143,Introduction,-73.57532567938655,45.507575749671155,"520, Rue Milton, Milton-Parc, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 1W5, Canada",
144,Introduction,-73.56575243763326,45.59799278834546,"7498, Boulevard des Galeries-d'Anjou, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M 2W2, Canada",
145,Vol de véhicule à moteur,-73.57010940720069,45.57358449683787,"5198, Rue Beaubien Est, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1T 2W7, Canada",
146,Introduction,-73.49376276739947,45.638009591487425,"Rue Victoria, Travaux Publiques de Montréal-Est, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal-Est, Agglomération de Montréal, Montréal (06), Québec, H1B 2V7, Canada",
147,Méfait,-73.69815097175696,45.48528254202723,"3870, Rue Griffith, Bois-Francs, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4T 1E5, Canada",
148,Introduction,-73.63823985723131,45.46788509665968,"6495, Avenue Somerled, Loyola, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4V 1T1, Canada",
149,Introduction,-73.57031451157104,45.50755028416497,"352, Rue de la Concorde, Quartier des Spectacles, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3A 2K2, Canada",
150,Vol de véhicule à moteur,-73.52653607086752,45.587851460322135,"7055, Rue Hochelaga, Longue-Pointe, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1N 3V2, Canada",
151,Introduction,-73.57872761127861,45.590490486925624,"6224, Rue de Bellefeuille, Grande-Prairie, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1S 1A9, Canada",
152,Vol dans / sur véhicule à moteur,-73.6709059639713,45.44286984910847,"715, 8e Avenue, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8S 1H2, Canada",
153,Vol de véhicule à moteur,-73.6488491251761,45.54816271228811,"9300, Rue Saint-Denis, Saint-Sulpice, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2M 1S4, Canada",
154,Introduction,-73.59899005883122,45.54589506823464,"1892, Rue Saint-Zotique Est, Plaza Saint-Hubert, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2S 2M6, Canada",
155,Vol de véhicule à moteur,-73.68557844186086,45.497814185258996,"2420, Rue Saint-Louis, Du Collège/Hodge, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4T 1Z9, Canada",
156,Vol dans / sur véhicule à moteur,-73.62720640752335,45.52575380336578,"938, Avenue Ogilvy, Parc-Extension, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3N 1T2, Canada",
